,cumulo,nomenclatura_nodo,integridad_nodo,ecosistema,municipio,estado,coord_longitud,coord_latitud,fecha_foto,numero_individuos,etiqueta,anotador_id,ruta
2980,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.9006,16.101,2021-10-29T08:35:21Z,1.0,Dasyprocta punctata,44,92/3_92_0_1343/HLPXGM09048270/2021-10-09/images_videos/f3b1c3f5a3f761baa02eec7fab1251b9_0139.JPG
2981,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-10-29T20:32:38Z,1.0,Odocoileus virginianus,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/f6ee2f4fc5bd65b5980bf596747aef49_0071.JPG
2982,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-10-29T20:32:37Z,1.0,Odocoileus virginianus,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/8fda5634c5b0657e14a8623c305ec420_0070.JPG
2983,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-10-29T20:32:52Z,1.0,Odocoileus virginianus,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/0a0ef5ce7de6c13c3be9eba33591f474_0073.JPG
2984,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-10-30T13:40:32Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/cf302fb2569c049fc64ef7a47765b31f_0058.JPG
2985,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-10-30T13:40:33Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/2466b1490ca23719a9313d39b21e1b3f_0059.JPG
2986,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-10-30T09:54:06Z,1.0,Dicotyles tajacu,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/fae2b60852b0da4f86e86ba23b4f2fe1_9133.JPG
2987,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.9013,16.1087,2021-10-31T08:37:09Z,1.0,Tinamus major,44,92/3_92_0_1343/HLPXGM09048599/2021-10-09/images_videos/9aeca9c3deb2467257aa0f0431865e55_0029.JPG
2988,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.9013,16.1087,2021-10-31T08:37:08Z,1.0,Tinamus major,44,92/3_92_0_1343/HLPXGM09048599/2021-10-09/images_videos/93266347f3ef7820b694c64674bb7c94_0028.JPG
2989,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.9013,16.1087,2021-10-31T08:36:57Z,1.0,Tinamus major,44,92/3_92_0_1343/HLPXGM09048599/2021-10-09/images_videos/0c7fed97a30a5b24b076343ec88dea1e_0026.JPG
2990,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7189,18.3079,2021-11-01T11:29:21Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/386e1bbd9d062485202987cf576e121f_0049.JPG
2991,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7189,18.3079,2021-11-01T11:29:22Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/038a720470c8ce2b00021ec6a9cf88c6_0050.JPG
2992,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7189,18.3079,2021-11-01T15:09:59Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/4d7fce8d75ec6434734b0c254ba1f1d3_0052.JPG
2993,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-11-02T03:13:32Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/554f4557e7f112a2e01b9827ddabfccd_0100.JPG
2994,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-11-02T03:13:33Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/9b6b3fef52b664a8e44217e6be103410_0101.JPG
2995,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-11-02T03:13:24Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/f13ca30206962e7a1b0a351aed9ca5b4_0098.JPG
2996,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8942,16.1035,2021-11-02T14:52:12Z,1.0,Dasypus novemcinctus,44,92/3_92_0_1343/HLPXGM09048568/2021-10-09/images_videos/6eb0cead6c303c6b0e62df49c78d4aa9_0029.JPG
2997,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-11-02T15:10:27Z,1.0,Sciurus nayaritensis,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/e1ea8dcf0ed8c377e47c1148745913f4_4130.JPG
2998,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-11-02T15:10:26Z,1.0,Sciurus nayaritensis,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/c2b73bde67c117d85bd4fcaa9bf19178_4129.JPG
2999,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.692,17.4962,2021-11-02T23:31:01Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/371ddd4924ad80df024fed9e56bef095_0041.JPG
3000,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.692,17.4962,2021-11-02T23:31:00Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/64dcb540db2d9acff7c7f559fb838af7_0040.JPG
3001,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-02T22:41:58Z,1.0,Didelphis virginiana,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/6a2fb73f5b4b60fff1b286a2fbc66671_0023.JPG
3002,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-11-03T12:18:35Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/bb90f3a7601762a6f6db29acafa77446_1780.JPG
3003,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-11-03T12:18:36Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/1d21287950d63ca33d4d022d5fc7745e_1781.JPG
3004,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-04T07:03:44Z,1.0,Aramus guarauna,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/780136814d7216f0ca4a69614623e446_0068.JPG
3005,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-04T07:03:42Z,1.0,Aramus guarauna,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/0adcc13e55dad90c9f809c8fe8ba33e9_0067.JPG
3006,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.692,17.4962,2021-11-04T06:12:18Z,1.0,Nasua narica,44,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/cb5851faf9bdae5cf5869e4f2bbbb67a_0074.JPG
3007,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.606,17.5858,2021-11-04T15:03:08Z,2.0,Penelope purpurascens,44,33/1_33_1_1225/HLPXGM09049970/2021-10-31/images_videos/eb3998572cc89ee38dffbd1bc16ffbd1_0016.JPG
3008,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.606,17.5858,2021-11-04T15:02:43Z,4.0,Penelope purpurascens,44,33/1_33_1_1225/HLPXGM09049970/2021-10-31/images_videos/c610c24a5e45203832f3ed7a1408383d_0014.JPG
3009,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-04T13:10:49Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/12be430fbe07822b55d6fddc36a08f36_0086.JPG
3010,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-11-04T13:38:59Z,1.0,Zenaida macroura,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/5373c38cad6fd2e3a80d1bc255633886_4135.JPG
3011,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-11-04T13:39:00Z,1.0,Zenaida macroura,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/844469678d500b2ea2962a5a73aa2c31_4136.JPG
3012,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-04T19:00:07Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/e9e3eb42d9a6740fdedf4f77a452577d_0026.JPG
3013,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-04T20:36:05Z,1.0,Nyctanassa violacea,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/cbda448723d9377bb4a3f54b7df8f6a9_0088.JPG
3014,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-04T20:36:06Z,1.0,Nyctanassa violacea,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/4cf2b74305699c48ac8cc72391d25f60_0089.JPG
3015,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.94,31.1856,2021-11-05T11:25:43Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/890a888459caa9554d9256022777fe73_2153.JPG
3016,32,4_32_1_1286,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0318,18.415,2021-11-07T01:22:05Z,1.0,Leopardus wiedii,44,32/4_32_1_1286/HLPXGM09049506/2021-10-22/images_videos/2ac6cbf526aaa822f52d94efe8fb180c_0041.JPG
3017,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.94,31.1856,2021-11-05T11:25:42Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/5e5c8d807d632b5d5d7d72c54eaf12a1_2152.JPG
3018,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-05T20:54:49Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/a5355760c71d15e453ac635726973d96_0043.JPG
3019,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-05T20:54:50Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/befe957921a2005ce0c6a5ba53b55e85_0044.JPG
3020,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.693,17.4916,2021-11-05T21:21:57Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/56859d1f518077b0cd68102fbaca34c9_0094.JPG
3021,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-06T06:39:38Z,2.0,Ortalis poliocephala,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/86b5d865ad12a1edc69671841ddcf4a1_0050.JPG
3022,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-06T06:40:29Z,1.0,Ortalis poliocephala,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/2b7ce2c09b5d18d11aada39b9fac4e4b_0052.JPG
3023,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-06T06:40:30Z,1.0,Ortalis poliocephala,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/86f2fdbd1403b6474d4af5151d697498_0053.JPG
3024,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-11-07T07:29:43Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/3fadaf42a38c4a48f7dc047d3a036258_1795.JPG
3025,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-11-07T07:29:44Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/8d2433883b8677724e5ef760590d50fa_1796.JPG
3026,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-11-07T07:30:11Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/cab5cd9d8307e411927aec95480820bd_1798.JPG
3027,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.9013,16.1087,2021-11-07T07:25:15Z,1.0,Aves,44,92/3_92_0_1343/HLPXGM09048599/2021-10-09/images_videos/24e6182d0076195901cc6128abc82ca5_0041.JPG
3028,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-11-07T12:34:58Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/828734e7efe0e72e713f9c2b21a36cd5_3331.JPG
3029,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-11-07T12:34:36Z,3.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/fcf64e3637529392605b27e5cc826f81_3329.JPG
3030,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-11-07T12:35:38Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/66f7ba0fd1db6bd946df27d43d380e9a_3334.JPG
3031,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-11-07T12:34:59Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/a26868d910e51398606f084f9b14beb0_3332.JPG
3032,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-08T07:15:11Z,2.0,Dendrortyx macroura,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/91d5781f130ef8a76cd64610180dc0a6_0044.JPG
3033,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-08T07:15:10Z,2.0,Dendrortyx macroura,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/ad72c73557662830cc242ff733979f25_0043.JPG
3034,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-08T07:15:15Z,1.0,Mycteria americana,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/e151f299c54f33198db62ee92803be7c_0106.JPG
3035,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-08T20:13:30Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/1fb74c7d70a29f19103e1eb7a53649cb_0049.JPG
3036,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-08T20:13:31Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/7d1da4544e134574ba4f27d24f61a702_0050.JPG
3037,81,1_81_0_1119,Degradado,Bosques templados,Nuevo Parangaricutiro,Michoacán,-102.248,19.3828,2021-11-08T21:18:44Z,1.0,Sylvilagus,44,81/1_81_0_1119/HLPXGM09049183/2021-11-08/images_videos/5d4df59c71a25a851ceeac6b436e6055_0076.JPG
3038,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8942,16.1035,2021-11-09T17:27:53Z,1.0,Cuniculus paca,44,92/3_92_0_1343/HLPXGM09048568/2021-10-09/images_videos/3caafe5858407109adcf0384573cb776_0047.JPG
3039,92,3_92_0_1343,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8942,16.1035,2021-11-09T17:27:52Z,1.0,Cuniculus paca,44,92/3_92_0_1343/HLPXGM09048568/2021-10-09/images_videos/e2e7a90f3b17b115e24a625ff694212e_0046.JPG
3040,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-09T21:40:45Z,1.0,Didelphis,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/6e1cfbb2a32e30af5c2cce862c0d275b_0115.JPG
3041,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:28:24Z,2.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/f4fe75460e998d011fa5a56de216fa7c_0134.JPG
3042,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:28:23Z,2.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/93ebbb0eceedada7b5b0e73606d3bfc4_0133.JPG
3043,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:28:00Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/bbcf8cd3a5d5b3daee8e2126e5acabad_0130.JPG
3044,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:28:01Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/a9f82d0822493aee68e806807df6f45b_0131.JPG
3045,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.94,31.1856,2021-11-11T19:22:20Z,1.0,Ursus americanus,44,95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/4bb7257cc319f3ee467132147e558505_2161.JPG
3046,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.292,17.3132,2021-11-12T15:22:06Z,2.0,Ortalis poliocephala,44,31/1_31_0_1217/HLPXGM09049878/2021-11-06/images_videos/d3276c19f1398b963a9c9e54deba6274_0023.JPG
3047,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.292,17.3132,2021-11-12T15:22:21Z,1.0,Ortalis poliocephala,44,31/1_31_0_1217/HLPXGM09049878/2021-11-06/images_videos/ec1f2e4dfb3d0d9fdfd874822bb046a6_0026.JPG
3048,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.292,17.3132,2021-11-12T15:22:20Z,1.0,Ortalis poliocephala,44,31/1_31_0_1217/HLPXGM09049878/2021-11-06/images_videos/0c452d361a711474c394fe60733d2980_0025.JPG
3049,32,4_32_1_1286,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0318,18.415,2021-11-13T13:15:45Z,1.0,Nasua narica,44,32/4_32_1_1286/HLPXGM09049506/2021-10-22/images_videos/4f7dd5a7916660f183d2b2e7417a9d3e_0058.JPG
3050,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-13T11:23:26Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/5eae32c72926a270878f9269c036b3e4_0134.JPG
3051,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-13T11:23:22Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/0b88235417a59b280de0fa7278b9d384_0133.JPG
3052,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.28,17.3026,2021-11-13T04:50:37Z,1.0,Dasypus novemcinctus,44,31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/a74ad26d3b7623b3162b1b9d3135ebe4_0013.JPG
3053,81,1_81_1_1499,Integro,Bosques templados,Uruapan,Michoacán,-102.194,19.47,2021-11-13T04:37:59Z,1.0,Dasypus novemcinctus,44,81/1_81_1_1499/HLPXGM09048693/2021-11-07/images_videos/df0a8d1e773785d06bc948b9dd917971_0068.JPG
3054,81,1_81_1_1499,Integro,Bosques templados,Uruapan,Michoacán,-102.194,19.47,2021-11-13T04:37:58Z,1.0,Dasypus novemcinctus,44,81/1_81_1_1499/HLPXGM09048693/2021-11-07/images_videos/9828ae5cbd1914ee6ce3ad59a29ec107_0067.JPG
3055,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:37:41Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/0e8cbf154824bbf59ed4efec30ec4041_0151.JPG
3056,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:33:16Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/4084306fe5225ed4b171b532fb9765ec_0148.JPG
3057,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-11T16:33:17Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/34ad41c027ddf610c597a3e0e0275727_0149.JPG
3058,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-14T12:58:09Z,1.0,Crax rubra,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/c2ba4492665d7a830f4067d62917adad_0025.JPG
3059,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-14T12:58:09Z,1.0,Crax rubra,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/c2ba4492665d7a830f4067d62917adad_0025.JPG
3060,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-14T12:57:51Z,1.0,Crax rubra,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/3710569837604527688ce08f36666ac6_0022.JPG
3061,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-14T12:57:40Z,1.0,Crax rubra,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/b84f7e4fc446d11abec933cf8cd68969_0020.JPG
3062,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-14T12:57:52Z,1.0,Crax rubra,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/2238e2d83e3f13dddc511999bf60516e_0023.JPG
3063,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.935,31.1922,2021-11-14T07:49:29Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/33597c5a0f5404698f34bd59c64275b2_0215.JPG
3064,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:45:11Z,2.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/1d99af66759e95e174916caad8407df7_0010.JPG
3065,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:44:47Z,1.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/fc001e8a1e9c99d3775910be72d9236b_0007.JPG
3066,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:44:48Z,3.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/ff2fed9cd9eaf16d63ae254a171b608a_0008.JPG
3067,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:45:12Z,2.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/8573ea7194b9c39e220c49feb073fc84_0011.JPG
3068,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:44:23Z,2.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/5ef934b1447f4182aa6ea0d93d97d395_0005.JPG
3069,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:44:22Z,1.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/bc6d86186d9262c1c19aa8e20d5f315d_0004.JPG
3070,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-14T10:45:38Z,3.0,Nasua narica,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/173fec577c1bc789d66ef976feb0ed79_0013.JPG
3071,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-14T23:32:16Z,1.0,Sylvilagus,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/872939529d434c1f31edb7872cf8d42f_0091.JPG
3072,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-14T23:32:17Z,1.0,Sylvilagus,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/655207d60c563b0d632f8fdde5f2d1cf_0092.JPG
3073,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-14T23:32:26Z,1.0,Sylvilagus,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/381e75f5cdfcf4fbc46c2dae17104a7b_0094.JPG
3074,32,4_32_1_1286,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0274,18.4102,2021-11-16T01:02:49Z,1.0,Leopardus wiedii,44,32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/336bf2e897e315903805a18f5a157608_0068.JPG
3075,32,4_32_1_1286,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0274,18.4102,2021-11-16T01:02:48Z,1.0,Leopardus wiedii,44,32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/ea125801f004ea71e3d60fc6ee5521a1_0067.JPG
